id,trial_id,size,fill_a,fill_b,job_name,pod_name,logs_end,logs_end_time,logs_start,logs_start_time,logs_wall_cs,logs_wall_us,logs_cpu_usage,pod_creation_timestamp,container_creation_timestamp,started_at,finished_at,scheduled_at
20,9,310,9,90,job-matrix-mult-default-20,job-matrix-mult-default-20-rlf7z,31432366,503411858,86243,503408793,3065,30650000,1022m,2026-03-14T22:31:59Z,2026-03-14T22:31:59Z,2026-03-14T22:32:00Z,2026-03-14T22:32:30Z,2026-03-14T22:31:59Z
20,10,310,9,90,job-matrix-mult-default-20,job-matrix-mult-default-20-fwh25,28935412,503415751,85127,503412919,2832,28320000,1018m,2026-03-14T22:32:40Z,2026-03-14T22:32:40Z,2026-03-14T22:32:41Z,2026-03-14T22:33:09Z,2026-03-14T22:32:40Z
21,1,320,57,13,job-matrix-mult-default-21,job-matrix-mult-default-21-gmgfl,31841269,503419151,93940,503416033,3118,31180000,1018m,2026-03-14T22:33:11Z,2026-03-14T22:33:11Z,2026-03-14T22:33:12Z,2026-03-14T22:33:43Z,2026-03-14T22:33:11Z
21,2,320,57,13,job-matrix-mult-default-21,job-matrix-mult-default-21-khpxl,33011671,503423419,88371,503420158,3261,32610000,1009m,2026-03-14T22:33:53Z,2026-03-14T22:33:53Z,2026-03-14T22:33:53Z,2026-03-14T22:34:26Z,2026-03-14T22:33:53Z
21,3,320,57,13,job-matrix-mult-default-21,job-matrix-mult-default-21-sn8jm,31956963,503427419,87775,503424284,3135,31350000,1016m,2026-03-14T22:34:34Z,2026-03-14T22:34:34Z,2026-03-14T22:34:35Z,2026-03-14T22:35:06Z,2026-03-14T22:34:34Z
21,4,320,57,13,job-matrix-mult-default-21,job-matrix-mult-default-21-v9fn7,31753283,503431521,85783,503428410,3111,31110000,1017m,2026-03-14T22:35:15Z,2026-03-14T22:35:15Z,2026-03-14T22:35:16Z,2026-03-14T22:35:47Z,2026-03-14T22:35:15Z
21,5,320,57,13,job-matrix-mult-default-21,job-matrix-mult-default-21-p5smd,36062681,503436079,86512,503432535,3544,35440000,1015m,2026-03-14T22:35:56Z,2026-03-14T22:35:56Z,2026-03-14T22:35:57Z,2026-03-14T22:36:33Z,2026-03-14T22:35:56Z
21,6,320,57,13,job-matrix-mult-default-21,job-matrix-mult-default-21-sr6ff,36569788,503440259,87863,503436661,3598,35980000,1013m,2026-03-14T22:36:38Z,2026-03-14T22:36:38Z,2026-03-14T22:36:38Z,2026-03-14T22:37:14Z,2026-03-14T22:36:38Z
21,7,320,57,13,job-matrix-mult-default-21,job-matrix-mult-default-21-dmznc,31824342,503443908,88228,503440786,3122,31220000,1016m,2026-03-14T22:37:19Z,2026-03-14T22:37:19Z,2026-03-14T22:37:20Z,2026-03-14T22:37:51Z,2026-03-14T22:37:19Z
21,8,320,57,13,job-matrix-mult-default-21,job-matrix-mult-default-21-k4ns5,31835866,503448033,85960,503444910,3123,31230000,1016m,2026-03-14T22:38:00Z,2026-03-14T22:38:00Z,2026-03-14T22:38:01Z,2026-03-14T22:38:32Z,2026-03-14T22:38:00Z
21,9,320,57,13,job-matrix-mult-default-21,job-matrix-mult-default-21-c8jbg,33823869,503452358,85914,503449036,3322,33220000,1015m,2026-03-14T22:38:41Z,2026-03-14T22:38:41Z,2026-03-14T22:38:42Z,2026-03-14T22:39:15Z,2026-03-14T22:38:41Z
21,10,320,57,13,job-matrix-mult-default-21,job-matrix-mult-default-21-f8ts7,33011583,503456396,91465,503453163,3233,32330000,1018m,2026-03-14T22:39:23Z,2026-03-14T22:39:23Z,2026-03-14T22:39:23Z,2026-03-14T22:39:56Z,2026-03-14T22:39:23Z
22,1,330,36,44,job-matrix-mult-default-22,job-matrix-mult-default-22-r4255,34778244,503460703,88014,503457290,3413,34130000,1016m,2026-03-14T22:40:04Z,2026-03-14T22:40:04Z,2026-03-14T22:40:05Z,2026-03-14T22:40:39Z,2026-03-14T22:40:04Z
22,2,330,36,44,job-matrix-mult-default-22,job-matrix-mult-default-22-m82gk,34775890,503464834,87144,503461417,3417,34170000,1015m,2026-03-14T22:40:45Z,2026-03-14T22:40:45Z,2026-03-14T22:40:46Z,2026-03-14T22:41:20Z,2026-03-14T22:40:45Z
22,3,330,36,44,job-matrix-mult-default-22,job-matrix-mult-default-22-k6b65,34863539,503468967,85184,503465540,3427,34270000,1014m,2026-03-14T22:41:26Z,2026-03-14T22:41:26Z,2026-03-14T22:41:27Z,2026-03-14T22:42:01Z,2026-03-14T22:41:26Z
22,4,330,36,44,job-matrix-mult-default-22,job-matrix-mult-default-22-brpth,38581491,503473494,86683,503469667,3827,38270000,1005m,2026-03-14T22:42:08Z,2026-03-14T22:42:08Z,2026-03-14T22:42:08Z,2026-03-14T22:42:47Z,2026-03-14T22:42:08Z
22,5,330,36,44,job-matrix-mult-default-22,job-matrix-mult-default-22-zj669,35239999,503477229,102699,503473792,3437,34370000,1022m,2026-03-14T22:42:49Z,2026-03-14T22:42:49Z,2026-03-14T22:42:50Z,2026-03-14T22:43:24Z,2026-03-14T22:42:49Z
22,6,330,36,44,job-matrix-mult-default-22,job-matrix-mult-default-22-bpzql,34927865,503481350,88287,503477915,3435,34350000,1014m,2026-03-14T22:43:30Z,2026-03-14T22:43:30Z,2026-03-14T22:43:31Z,2026-03-14T22:44:05Z,2026-03-14T22:43:30Z
22,7,330,36,44,job-matrix-mult-default-22,job-matrix-mult-default-22-kwsbh,36545781,503485623,90162,503482041,3582,35820000,1017m,2026-03-14T22:44:11Z,2026-03-14T22:44:12Z,2026-03-14T22:44:12Z,2026-03-14T22:44:48Z,2026-03-14T22:44:12Z
22,8,330,36,44,job-matrix-mult-default-22,job-matrix-mult-default-22-qkwsn,34882222,503489602,93376,503486165,3437,34370000,1012m,2026-03-14T22:44:53Z,2026-03-14T22:44:53Z,2026-03-14T22:44:53Z,2026-03-14T22:45:28Z,2026-03-14T22:44:53Z
22,9,330,36,44,job-matrix-mult-default-22,job-matrix-mult-default-22-4zqtv,35278054,503493754,84752,503490289,3465,34650000,1015m,2026-03-14T22:45:34Z,2026-03-14T22:45:34Z,2026-03-14T22:45:35Z,2026-03-14T22:46:09Z,2026-03-14T22:45:34Z
22,10,330,36,44,job-matrix-mult-default-22,job-matrix-mult-default-22-mlfs8,34895859,503497844,88551,503494415,3429,34290000,1015m,2026-03-14T22:46:15Z,2026-03-14T22:46:15Z,2026-03-14T22:46:16Z,2026-03-14T22:46:50Z,2026-03-14T22:46:15Z
23,1,340,82,7,job-matrix-mult-default-23,job-matrix-mult-default-23-8g8w7,38283380,503502303,85539,503498537,3766,37660000,1014m,2026-03-14T22:46:56Z,2026-03-14T22:46:56Z,2026-03-14T22:46:57Z,2026-03-14T22:47:35Z,2026-03-14T22:46:56Z
23,2,340,82,7,job-matrix-mult-default-23,job-matrix-mult-default-23-tx72v,38311147,503506430,85009,503502660,3770,37700000,1013m,2026-03-14T22:47:38Z,2026-03-14T22:47:38Z,2026-03-14T22:47:38Z,2026-03-14T22:48:16Z,2026-03-14T22:47:38Z
23,3,340,82,7,job-matrix-mult-default-23,job-matrix-mult-default-23-28hdt,38166126,503510544,89467,503506789,3755,37550000,1014m,2026-03-14T22:48:19Z,2026-03-14T22:48:19Z,2026-03-14T22:48:20Z,2026-03-14T22:48:57Z,2026-03-14T22:48:19Z
23,4,340,82,7,job-matrix-mult-default-23,job-matrix-mult-default-23-tkl7b,38826930,503514742,85909,503510911,3831,38310000,1011m,2026-03-14T22:49:00Z,2026-03-14T22:49:00Z,2026-03-14T22:49:01Z,2026-03-14T22:49:39Z,2026-03-14T22:49:00Z
23,5,340,82,7,job-matrix-mult-default-23,job-matrix-mult-default-23-kt4kl,38040393,503518774,87501,503515036,3738,37380000,1015m,2026-03-14T22:49:41Z,2026-03-14T22:49:41Z,2026-03-14T22:49:42Z,2026-03-14T22:50:20Z,2026-03-14T22:49:41Z
23,6,340,82,7,job-matrix-mult-default-23,job-matrix-mult-default-23-749w5,38689172,503522954,86209,503519161,3793,37930000,1017m,2026-03-14T22:50:23Z,2026-03-14T22:50:23Z,2026-03-14T22:50:23Z,2026-03-14T22:51:01Z,2026-03-14T22:50:23Z
23,7,340,82,7,job-matrix-mult-default-23,job-matrix-mult-default-23-qm6kw,46646488,503527890,86898,503523287,4603,46030000,1011m,2026-03-14T22:51:04Z,2026-03-14T22:51:04Z,2026-03-14T22:51:05Z,2026-03-14T22:51:51Z,2026-03-14T22:51:04Z
23,8,340,82,7,job-matrix-mult-default-23,job-matrix-mult-default-23-h5wvr,41522292,503532513,88619,503528424,4089,40890000,1013m,2026-03-14T22:51:55Z,2026-03-14T22:51:55Z,2026-03-14T22:51:56Z,2026-03-14T22:52:37Z,2026-03-14T22:51:55Z
23,9,340,82,7,job-matrix-mult-default-23,job-matrix-mult-default-23-fx4vd,38124307,503537307,87571,503533559,3748,37480000,1014m,2026-03-14T22:52:47Z,2026-03-14T22:52:47Z,2026-03-14T22:52:47Z,2026-03-14T22:53:25Z,2026-03-14T22:52:47Z
23,10,340,82,7,job-matrix-mult-default-23,job-matrix-mult-default-23-bblfr,41285549,503541775,85878,503537685,4090,40900000,1007m,2026-03-14T22:53:28Z,2026-03-14T22:53:28Z,2026-03-14T22:53:29Z,2026-03-14T22:54:10Z,2026-03-14T22:53:28Z
24,1,350,14,66,job-matrix-mult-default-24,job-matrix-mult-default-24-b6jtl,43503201,503547116,84263,503542821,4295,42950000,1010m,2026-03-14T22:54:19Z,2026-03-14T22:54:19Z,2026-03-14T22:54:20Z,2026-03-14T22:55:03Z,2026-03-14T22:54:19Z
24,2,350,14,66,job-matrix-mult-default-24,job-matrix-mult-default-24-jz78c,41427265,503552055,87729,503547953,4102,41020000,1007m,2026-03-14T22:55:11Z,2026-03-14T22:55:11Z,2026-03-14T22:55:11Z,2026-03-14T22:55:52Z,2026-03-14T22:55:11Z
24,3,350,14,66,job-matrix-mult-default-24,job-matrix-mult-default-24-5nxw7,41334465,503557162,95603,503553089,4073,40730000,1012m,2026-03-14T22:56:02Z,2026-03-14T22:56:02Z,2026-03-14T22:56:03Z,2026-03-14T22:56:43Z,2026-03-14T22:56:02Z
24,4,350,14,66,job-matrix-mult-default-24,job-matrix-mult-default-24-f7k5n,41349736,503562298,86796,503558220,4078,40780000,1011m,2026-03-14T22:56:53Z,2026-03-14T22:56:53Z,2026-03-14T22:56:54Z,2026-03-14T22:57:35Z,2026-03-14T22:56:53Z
24,5,350,14,66,job-matrix-mult-default-24,job-matrix-mult-default-24-7zsm7,41504211,503567442,89483,503563356,4086,40860000,1013m,2026-03-14T22:57:45Z,2026-03-14T22:57:45Z,2026-03-14T22:57:45Z,2026-03-14T22:58:26Z,2026-03-14T22:57:45Z
24,6,350,14,66,job-matrix-mult-default-24,job-matrix-mult-default-24-s782x,41704172,503572576,88413,503568492,4084,40840000,1018m,2026-03-14T22:58:36Z,2026-03-14T22:58:36Z,2026-03-14T22:58:37Z,2026-03-14T22:59:18Z,2026-03-14T22:58:36Z
24,7,350,14,66,job-matrix-mult-default-24,job-matrix-mult-default-24-pbp68,42578604,503577827,88606,503573623,4204,42040000,1010m,2026-03-14T22:59:27Z,2026-03-14T22:59:27Z,2026-03-14T22:59:28Z,2026-03-14T23:00:10Z,2026-03-14T22:59:27Z
24,8,350,14,66,job-matrix-mult-default-24,job-matrix-mult-default-24-5dxf9,41626266,503582861,86471,503578758,4103,41030000,1012m,2026-03-14T23:00:19Z,2026-03-14T23:00:19Z,2026-03-14T23:00:19Z,2026-03-14T23:01:00Z,2026-03-14T23:00:19Z
24,9,350,14,66,job-matrix-mult-default-24,job-matrix-mult-default-24-gkpvf,41794676,503587995,88348,503583901,4094,40940000,1018m,2026-03-14T23:01:10Z,2026-03-14T23:01:10Z,2026-03-14T23:01:11Z,2026-03-14T23:01:52Z,2026-03-14T23:01:10Z
24,10,350,14,66,job-matrix-mult-default-24,job-matrix-mult-default-24-fx7b7,41354175,503593095,87139,503589031,4064,40640000,1015m,2026-03-14T23:02:01Z,2026-03-14T23:02:01Z,2026-03-14T23:02:02Z,2026-03-14T23:02:43Z,2026-03-14T23:02:01Z
25,1,360,95,2,job-matrix-mult-default-25,job-matrix-mult-default-25-x6wk9,44914276,503598600,86979,503594164,4436,44360000,1010m,2026-03-14T23:02:53Z,2026-03-14T23:02:53Z,2026-03-14T23:02:53Z,2026-03-14T23:03:38Z,2026-03-14T23:02:53Z
25,2,360,95,2,job-matrix-mult-default-25,job-matrix-mult-default-25-rwxl8,45080141,503603751,86984,503599297,4454,44540000,1010m,2026-03-14T23:03:44Z,2026-03-14T23:03:44Z,2026-03-14T23:03:45Z,2026-03-14T23:04:29Z,2026-03-14T23:03:44Z
25,3,360,95,2,job-matrix-mult-default-25,job-matrix-mult-default-25-rl2h2,45662213,503608951,86215,503604432,4519,45190000,1008m,2026-03-14T23:04:35Z,2026-03-14T23:04:35Z,2026-03-14T23:04:36Z,2026-03-14T23:05:21Z,2026-03-14T23:04:35Z
25,4,360,95,2,job-matrix-mult-default-25,job-matrix-mult-default-25-wdkcr,45569044,503614066,85750,503609569,4497,44970000,1011m,2026-03-14T23:05:27Z,2026-03-14T23:05:27Z,2026-03-14T23:05:27Z,2026-03-14T23:06:12Z,2026-03-14T23:05:27Z
25,5,360,95,2,job-matrix-mult-default-25,job-matrix-mult-default-25-t9hz5,47310301,503619367,88093,503614702,4665,46650000,1012m,2026-03-14T23:06:18Z,2026-03-14T23:06:18Z,2026-03-14T23:06:19Z,2026-03-14T23:07:05Z,2026-03-14T23:06:18Z
25,6,360,95,2,job-matrix-mult-default-25,job-matrix-mult-default-25-z276s,44924484,503624267,90112,503619837,4430,44300000,1012m,2026-03-14T23:07:09Z,2026-03-14T23:07:09Z,2026-03-14T23:07:10Z,2026-03-14T23:07:54Z,2026-03-14T23:07:09Z
25,7,360,95,2,job-matrix-mult-default-25,job-matrix-mult-default-25-bbd85,45173881,503629433,87268,503624977,4456,44560000,1011m,2026-03-14T23:08:01Z,2026-03-14T23:08:01Z,2026-03-14T23:08:02Z,2026-03-14T23:08:46Z,2026-03-14T23:08:01Z
25,8,360,95,2,job-matrix-mult-default-25,job-matrix-mult-default-25-6bq9c,44808143,503634540,86554,503630110,4430,44300000,1009m,2026-03-14T23:08:52Z,2026-03-14T23:08:52Z,2026-03-14T23:08:53Z,2026-03-14T23:09:37Z,2026-03-14T23:08:52Z
25,9,360,95,2,job-matrix-mult-default-25,job-matrix-mult-default-25-psm5m,46125087,503639782,87149,503635243,4539,45390000,1014m,2026-03-14T23:09:44Z,2026-03-14T23:09:44Z,2026-03-14T23:09:44Z,2026-03-14T23:10:30Z,2026-03-14T23:09:44Z
25,10,360,95,2,job-matrix-mult-default-25,job-matrix-mult-default-25-6mhrs,49440650,503645267,86235,503640380,4887,48870000,1009m,2026-03-14T23:10:35Z,2026-03-14T23:10:35Z,2026-03-14T23:10:36Z,2026-03-14T23:11:24Z,2026-03-14T23:10:35Z
26,1,370,28,61,job-matrix-mult-default-26,job-matrix-mult-default-26-nd5mr,48798712,503651362,103262,503646523,4839,48390000,1006m,2026-03-14T23:11:36Z,2026-03-14T23:11:36Z,2026-03-14T23:11:37Z,2026-03-14T23:12:25Z,2026-03-14T23:11:36Z
26,2,370,28,61,job-matrix-mult-default-26,job-matrix-mult-default-26-g7vqf,48804247,503656498,85818,503651655,4843,48430000,1005m,2026-03-14T23:12:28Z,2026-03-14T23:12:28Z,2026-03-14T23:12:28Z,2026-03-14T23:13:17Z,2026-03-14T23:12:28Z
26,3,370,28,61,job-matrix-mult-default-26,job-matrix-mult-default-26-g7vqf,48804247,503656498,85818,503651655,4843,48430000,1005m,2026-03-14T23:12:28Z,2026-03-14T23:12:28Z,2026-03-14T23:12:28Z,2026-03-14T23:13:17Z,2026-03-14T23:12:28Z
26,4,370,28,61,job-matrix-mult-default-26,job-matrix-mult-default-26-5vdtl,48769645,503661699,88666,503656881,4818,48180000,1010m,2026-03-14T23:13:20Z,2026-03-14T23:13:20Z,2026-03-14T23:13:21Z,2026-03-14T23:14:09Z,2026-03-14T23:13:20Z
26,5,370,28,61,job-matrix-mult-default-26,job-matrix-mult-default-26-n8qv8,50439649,503667025,88643,503662017,5008,50080000,1005m,2026-03-14T23:14:11Z,2026-03-14T23:14:11Z,2026-03-14T23:14:12Z,2026-03-14T23:15:02Z,2026-03-14T23:14:11Z
26,6,370,28,61,job-matrix-mult-default-26,job-matrix-mult-default-26-spgrk,48911443,503672983,85462,503668161,4822,48220000,1012m,2026-03-14T23:15:13Z,2026-03-14T23:15:13Z,2026-03-14T23:15:13Z,2026-03-14T23:16:02Z,2026-03-14T23:15:13Z
26,7,370,28,61,job-matrix-mult-default-26,job-matrix-mult-default-26-l4tzn,49796237,503678184,87236,503673294,4890,48900000,1016m,2026-03-14T23:16:04Z,2026-03-14T23:16:04Z,2026-03-14T23:16:05Z,2026-03-14T23:16:54Z,2026-03-14T23:16:04Z
26,8,370,28,61,job-matrix-mult-default-26,job-matrix-mult-default-26-dg9n9,49773587,503683373,100937,503678431,4942,49420000,1005m,2026-03-14T23:16:55Z,2026-03-14T23:16:55Z,2026-03-14T23:16:56Z,2026-03-14T23:17:46Z,2026-03-14T23:16:55Z
26,9,370,28,61,job-matrix-mult-default-26,job-matrix-mult-default-26-z9lkf,48844531,503689406,86812,503684574,4832,48320000,1009m,2026-03-14T23:17:57Z,2026-03-14T23:17:57Z,2026-03-14T23:17:58Z,2026-03-14T23:18:46Z,2026-03-14T23:17:57Z
26,10,370,28,61,job-matrix-mult-default-26,job-matrix-mult-default-26-xsgdg,49530986,503694604,87109,503689708,4896,48960000,1009m,2026-03-14T23:18:48Z,2026-03-14T23:18:48Z,2026-03-14T23:18:49Z,2026-03-14T23:19:38Z,2026-03-14T23:18:48Z
27,1,380,63,19,job-matrix-mult-default-27,job-matrix-mult-default-27-rnj4x,52682109,503700059,86930,503694847,5212,52120000,1009m,2026-03-14T23:19:40Z,2026-03-14T23:19:40Z,2026-03-14T23:19:40Z,2026-03-14T23:20:32Z,2026-03-14T23:19:40Z
27,2,380,63,19,job-matrix-mult-default-27,job-matrix-mult-default-27-llcdm,52948563,503706214,89990,503700991,5223,52230000,1012m,2026-03-14T23:20:41Z,2026-03-14T23:20:41Z,2026-03-14T23:20:42Z,2026-03-14T23:21:34Z,2026-03-14T23:20:41Z
27,3,380,63,19,job-matrix-mult-default-27,job-matrix-mult-default-27-jlhpn,52986149,503712384,87357,503707136,5248,52480000,1007m,2026-03-14T23:21:42Z,2026-03-14T23:21:42Z,2026-03-14T23:21:43Z,2026-03-14T23:22:36Z,2026-03-14T23:21:42Z
27,4,380,63,19,job-matrix-mult-default-27,job-matrix-mult-default-27-sbp5q,52795947,503718523,86303,503713284,5239,52390000,1006m,2026-03-14T23:22:44Z,2026-03-14T23:22:44Z,2026-03-14T23:22:45Z,2026-03-14T23:23:37Z,2026-03-14T23:22:44Z
27,5,380,63,19,job-matrix-mult-default-27,job-matrix-mult-default-27-n2txk,52891349,503724674,87455,503719426,5248,52480000,1006m,2026-03-14T23:23:45Z,2026-03-14T23:23:45Z,2026-03-14T23:23:46Z,2026-03-14T23:24:39Z,2026-03-14T23:23:45Z
27,6,380,63,19,job-matrix-mult-default-27,job-matrix-mult-default-27-wn76s,52775235,503730786,86403,503725569,5217,52170000,1009m,2026-03-14T23:24:47Z,2026-03-14T23:24:47Z,2026-03-14T23:24:47Z,2026-03-14T23:25:40Z,2026-03-14T23:24:47Z
27,7,380,63,19,job-matrix-mult-default-27,job-matrix-mult-default-27-428b9,52991056,503736933,86474,503731713,5220,52200000,1013m,2026-03-14T23:25:48Z,2026-03-14T23:25:48Z,2026-03-14T23:25:49Z,2026-03-14T23:26:41Z,2026-03-14T23:25:48Z
27,8,380,63,19,job-matrix-mult-default-27,job-matrix-mult-default-27-5wq42,53957860,503743233,86035,503737859,5374,53740000,1002m,2026-03-14T23:26:50Z,2026-03-14T23:26:50Z,2026-03-14T23:26:50Z,2026-03-14T23:27:44Z,2026-03-14T23:26:50Z
27,9,380,63,19,job-matrix-mult-default-27,job-matrix-mult-default-27-ppctt,52929525,503749249,85671,503743998,5251,52510000,1006m,2026-03-14T23:27:51Z,2026-03-14T23:27:51Z,2026-03-14T23:27:52Z,2026-03-14T23:28:44Z,2026-03-14T23:27:51Z
27,10,380,63,19,job-matrix-mult-default-27,job-matrix-mult-default-27-d6kww,58150181,503755886,87978,503750143,5743,57430000,1011m,2026-03-14T23:28:53Z,2026-03-14T23:28:53Z,2026-03-14T23:28:53Z,2026-03-14T23:29:51Z,2026-03-14T23:28:53Z
28,1,390,1,100,job-matrix-mult-default-28,job-matrix-mult-default-28-jj82r,57130720,503761943,87360,503756286,5657,56570000,1008m,2026-03-14T23:29:54Z,2026-03-14T23:29:54Z,2026-03-14T23:29:55Z,2026-03-14T23:30:51Z,2026-03-14T23:29:54Z
28,2,390,1,100,job-matrix-mult-default-28,job-matrix-mult-default-28-5d96r,57814294,503768137,85936,503762432,5705,57050000,1011m,2026-03-14T23:30:55Z,2026-03-14T23:30:55Z,2026-03-14T23:30:56Z,2026-03-14T23:31:53Z,2026-03-14T23:30:55Z
28,3,390,1,100,job-matrix-mult-default-28,job-matrix-mult-default-28-gbkqp,57110112,503774244,87634,503768576,5668,56680000,1006m,2026-03-14T23:31:57Z,2026-03-14T23:31:57Z,2026-03-14T23:31:58Z,2026-03-14T23:32:54Z,2026-03-14T23:31:57Z
28,4,390,1,100,job-matrix-mult-default-28,job-matrix-mult-default-28-rkrfn,57926275,503780454,86507,503774721,5733,57330000,1008m,2026-03-14T23:32:58Z,2026-03-14T23:32:58Z,2026-03-14T23:32:59Z,2026-03-14T23:33:56Z,2026-03-14T23:32:58Z
28,5,390,1,100,job-matrix-mult-default-28,job-matrix-mult-default-28-7wvdq,57002917,503786513,85901,503780864,5649,56490000,1007m,2026-03-14T23:34:00Z,2026-03-14T23:34:00Z,2026-03-14T23:34:00Z,2026-03-14T23:34:57Z,2026-03-14T23:34:00Z
28,6,390,1,100,job-matrix-mult-default-28,job-matrix-mult-default-28-wgql2,57155111,503792666,87586,503787006,5660,56600000,1008m,2026-03-14T23:35:01Z,2026-03-14T23:35:01Z,2026-03-14T23:35:02Z,2026-03-14T23:35:58Z,2026-03-14T23:35:01Z
28,7,390,1,100,job-matrix-mult-default-28,job-matrix-mult-default-28-d72g7,59473262,503799044,85177,503793150,5894,58940000,1007m,2026-03-14T23:36:03Z,2026-03-14T23:36:03Z,2026-03-14T23:36:03Z,2026-03-14T23:37:02Z,2026-03-14T23:36:03Z
28,8,390,1,100,job-matrix-mult-default-28,job-matrix-mult-default-28-vkfb9,56965957,503805946,86160,503800300,5646,56460000,1007m,2026-03-14T23:37:14Z,2026-03-14T23:37:14Z,2026-03-14T23:37:15Z,2026-03-14T23:38:11Z,2026-03-14T23:37:14Z
28,9,390,1,100,job-matrix-mult-default-28,job-matrix-mult-default-28-gslcn,57363454,503812098,90197,503806441,5657,56570000,1012m,2026-03-14T23:38:15Z,2026-03-14T23:38:16Z,2026-03-14T23:38:16Z,2026-03-14T23:39:13Z,2026-03-14T23:38:16Z
28,10,390,1,100,job-matrix-mult-default-28,job-matrix-mult-default-28-dqm6r,57084650,503818243,89053,503812586,5657,56570000,1007m,2026-03-14T23:39:17Z,2026-03-14T23:39:17Z,2026-03-14T23:39:18Z,2026-03-14T23:40:14Z,2026-03-14T23:39:17Z
29,1,410,39,52,job-matrix-mult-default-29,job-matrix-mult-default-29-qdjm9,66132266,503825287,88646,503818729,6558,65580000,1007m,2026-03-14T23:40:18Z,2026-03-14T23:40:18Z,2026-03-14T23:40:19Z,2026-03-14T23:41:25Z,2026-03-14T23:40:18Z
29,2,410,39,52,job-matrix-mult-default-29,job-matrix-mult-default-29-p5j46,73786203,503833209,87113,503825880,7329,73290000,1005m,2026-03-14T23:41:30Z,2026-03-14T23:41:30Z,2026-03-14T23:41:31Z,2026-03-14T23:42:44Z,2026-03-14T23:41:30Z
29,3,410,39,52,job-matrix-mult-default-29,job-matrix-mult-default-29-ftxwx,65778305,503840564,87766,503834040,6524,65240000,1006m,2026-03-14T23:42:51Z,2026-03-14T23:42:52Z,2026-03-14T23:42:52Z,2026-03-14T23:43:57Z,2026-03-14T23:42:51Z
29,4,410,39,52,job-matrix-mult-default-29,job-matrix-mult-default-29-nscxw,66239650,503847771,85149,503841195,6576,65760000,1005m,2026-03-14T23:44:03Z,2026-03-14T23:44:03Z,2026-03-14T23:44:04Z,2026-03-14T23:45:09Z,2026-03-14T23:44:03Z
29,5,410,39,52,job-matrix-mult-default-29,job-matrix-mult-default-29-dmv7q,66085021,503854906,87423,503848348,6558,65580000,1006m,2026-03-14T23:45:15Z,2026-03-14T23:45:15Z,2026-03-14T23:45:15Z,2026-03-14T23:46:21Z,2026-03-14T23:45:15Z
29,6,410,39,52,job-matrix-mult-default-29,job-matrix-mult-default-29-v9x9w,66366350,503862080,86311,503855501,6579,65790000,1007m,2026-03-14T23:46:26Z,2026-03-14T23:46:26Z,2026-03-14T23:46:27Z,2026-03-14T23:47:33Z,2026-03-14T23:46:26Z
29,7,410,39,52,job-matrix-mult-default-29,job-matrix-mult-default-29-qcpsq,68271461,503869409,88308,503862653,6756,67560000,1009m,2026-03-14T23:47:38Z,2026-03-14T23:47:38Z,2026-03-14T23:47:38Z,2026-03-14T23:48:46Z,2026-03-14T23:47:38Z
29,8,410,39,52,job-matrix-mult-default-29,job-matrix-mult-default-29-vzz85,66322404,503876362,84856,503869804,6558,65580000,1010m,2026-03-14T23:48:49Z,2026-03-14T23:48:49Z,2026-03-14T23:48:50Z,2026-03-14T23:49:55Z,2026-03-14T23:48:49Z
29,9,410,39,52,job-matrix-mult-default-29,job-matrix-mult-default-29-dqdqj,66193650,503883531,86308,503876959,6572,65720000,1005m,2026-03-14T23:50:01Z,2026-03-14T23:50:01Z,2026-03-14T23:50:01Z,2026-03-14T23:51:07Z,2026-03-14T23:50:01Z
29,10,410,39,52,job-matrix-mult-default-29,job-matrix-mult-default-29-hkp4h,67812943,503890854,86022,503884109,6745,67450000,1004m,2026-03-14T23:51:12Z,2026-03-14T23:51:12Z,2026-03-14T23:51:13Z,2026-03-14T23:52:20Z,2026-03-14T23:51:12Z
30,1,420,70,11,job-matrix-mult-default-30,job-matrix-mult-default-30-mblmm,72941595,503898544,87397,503891261,7283,72830000,1000m,2026-03-14T23:52:24Z,2026-03-14T23:52:24Z,2026-03-14T23:52:24Z,2026-03-14T23:53:37Z,2026-03-14T23:52:24Z
30,2,420,70,11,job-matrix-mult-default-30,job-matrix-mult-default-30-xxcl2,71075200,503906481,86531,503899420,7061,70610000,1005m,2026-03-14T23:53:45Z,2026-03-14T23:53:45Z,2026-03-14T23:53:46Z,2026-03-14T23:54:57Z,2026-03-14T23:53:45Z
30,3,420,70,11,job-matrix-mult-default-30,job-matrix-mult-default-30-r56nr,70933321,503914607,83730,503907583,7024,70240000,1008m,2026-03-14T23:55:07Z,2026-03-14T23:55:07Z,2026-03-14T23:55:08Z,2026-03-14T23:56:18Z,2026-03-14T23:55:07Z
30,4,420,70,11,job-matrix-mult-default-30,job-matrix-mult-default-30-g9wm5,70368889,503922732,86820,503915745,6987,69870000,1005m,2026-03-14T23:56:29Z,2026-03-14T23:56:29Z,2026-03-14T23:56:29Z,2026-03-14T23:57:39Z,2026-03-14T23:56:29Z
30,5,420,70,11,job-matrix-mult-default-30,job-matrix-mult-default-30-26xfb,70937741,503930954,87236,503923908,7046,70460000,1005m,2026-03-14T23:57:50Z,2026-03-14T23:57:50Z,2026-03-14T23:57:51Z,2026-03-14T23:59:01Z,2026-03-14T23:57:50Z
